,Point,Lat,Long,Temp_score,Pluv_score,Total_score
427,3196,43.1259,0.6192,0.08947414276736002,0.0,0.0
428,3197,43.1274,0.7173,0.08513794113916014,0.0,0.0
429,3198,43.1288,0.8155,0.11605398772500013,0.0,0.0
430,3199,43.1302,0.9136,0.1455268909500001,0.0,0.0
431,3200,43.1314,1.0117,0.12378001434000015,0.0,0.0
432,3201,43.1326,1.1098,0.17121170879999997,0.0,0.0
433,3202,43.1337,1.2079,0.1172063539468801,0.0,0.0
434,3203,43.1347,1.3061,0.2794600000000001,0.0,0.0
435,3204,43.1356,1.4042,0.27692987400000013,0.0,0.0
436,3205,43.1364,1.5023,0.2581286400000002,0.0,0.0
437,3206,43.1371,1.6005,0.2956726080000001,0.0,0.0
438,3207,43.1377,1.6986,0.31777339000000004,0.0,0.0
439,3208,43.1383,1.7968,0.264556125,0.0,0.0
440,3209,43.1387,1.8949,0.2538900000000001,0.0,0.0
441,3210,43.1391,1.9931,0.2689286400000001,0.0,0.0
442,3211,43.1393,2.0912,0.35962444800000004,0.0,0.0
443,3212,43.1395,2.1894,0.3517101360000001,0.0,0.0
444,3213,43.1396,2.2875,0.43040108000000016,0.0,0.0
445,3214,43.1396,2.3857,0.34199088000000005,0.0,0.0
446,3215,43.1395,2.4838,0.32674703399999994,0.0,0.0
447,3216,43.1394,2.5819,0.4064964750000002,0.0,0.0
