,Point,Lat,Long,Temp_score,Pluv_score
2044,6065,44.5746,1.481,0.0,1.0
2045,6066,44.5753,1.5816,0.0,1.0
2046,6067,44.576,1.6823,0.0,1.0
2047,6068,44.5765,1.7829,0.0,1.0
2048,6069,44.577,1.8836,0.0,1.0
2049,6070,44.5774,1.9842,0.0,1.0
2050,6071,44.5776,2.0849,0.0,0.9837722222222223
2051,6072,44.5778,2.1856,0.0,0.9695277777777779
2052,6073,44.5779,2.2862,0.0,0.9616833333333333
2053,6074,44.5779,2.3869,0.0,0.9459333333333333
2054,6075,44.5778,2.4876,0.0,0.918688888888889
2055,6076,44.5776,2.5882,0.0,0.9150888888888888
2056,6077,44.5774,2.6889,0.0,0.9210611111111112
2057,6078,44.577,2.7895,0.0,0.8815333333333334
2058,6079,44.5765,2.8902,0.0,0.8510055555555556
2059,6080,44.576,2.9909,0.0,0.7839722222222223
2060,6081,44.5753,3.0915,0.0,0.9468500000000001
2061,6082,44.5746,3.1922,0.0,0.9595055555555556
2062,6083,44.5738,3.2928,0.0,1.0
2063,6084,44.5729,3.3935,0.0,0.9794333333333334
2064,6085,44.5718,3.4941,0.0,0.9623555555555557
2065,6086,44.5707,3.5947,0.0,1.0
2066,6087,44.5695,3.6954,0.0,1.0
2067,6088,44.5682,3.796,0.0,1.0
2068,6089,44.5669,3.8966,0.0,1.0
2069,6090,44.5654,3.9973,0.0,0.37360555555555575
2070,6091,44.5638,4.0979,0.0,0.4437055555555556
2071,6092,44.5622,4.1985,0.0,0.7608777777777778
2072,6093,44.5604,4.2991,0.0,0.8244055555555556
2073,6094,44.5586,4.3997,0.0,0.9547055555555555
2074,6095,44.5566,4.5003,0.0,0.9430888888888889
2075,6096,44.5546,4.6009,0.0,0.9582833333333334
2076,6097,44.5525,4.7014,0.0,1.0
2077,6098,44.5503,4.802,0.0,1.0
2078,6099,44.548,4.9026,0.0,1.0
2079,6100,44.5456,5.0031,0.0,1.0
2080,6101,44.5431,5.1036,0.0,0.9917222222222222
2081,6102,44.5405,5.2042,0.0,0.960738888888889
2082,6103,44.5379,5.3047,0.0,0.9497166666666667
2083,6104,44.5351,5.4052,0.0,0.9157222222222224
2084,6105,44.5322,5.5057,0.0,0.9163166666666668
2085,6106,44.5293,5.6062,0.0,0.9981000000000001
2086,6107,44.5263,5.7067,0.0,1.0
2087,6108,44.5231,5.8072,0.0,1.0
2088,6109,44.5199,5.9076,0.0,0.9727944444444444
2089,6110,44.5166,6.0081,0.0,1.0
2090,6111,44.5132,6.1085,0.0,1.0
2091,6112,44.5097,6.209,0.0,1.0
2092,6113,44.5061,6.3094,0.0,1.0
2093,6114,44.5024,6.4098,0.0,1.0
2094,6115,44.4987,6.5101,0.0,1.0
2095,6116,44.4948,6.6105,0.0,1.0
2096,6117,44.4908,6.7109,0.0,1.0
2097,6118,44.4868,6.8112,0.0,1.0
2098,6181,44.5917,-1.2391,0.004037190845331249,1.0
2099,6182,44.595,-1.1385,0.003545233107213154,1.0
2100,6183,44.5981,-1.0379,0.0,1.0
2101,6184,44.6011,-0.9373,0.0,1.0
2102,6185,44.6041,-0.8367,0.0,1.0
2103,6186,44.607,-0.736,0.0,1.0
2104,6187,44.6097,-0.6354,0.0,1.0
2105,6188,44.6124,-0.5347,0.0,1.0
2106,6189,44.615,-0.4341,6.017508531622766e-07,1.0
2107,6190,44.6175,-0.3334,2.1886106095615544e-06,1.0
2108,6191,44.6199,-0.2327,2.003165010602659e-07,1.0
2109,6192,44.6222,-0.132,0.0,1.0
2110,6193,44.6244,-0.0313,3.977649901589283e-07,1.0
2111,6194,44.6265,0.0694,6.006425288174457e-07,1.0
2112,6195,44.6285,0.1701,5.012080433860512e-07,1.0
2113,6196,44.6305,0.2708,0.0,1.0
2114,6197,44.6323,0.3715,0.0,1.0
2115,6198,44.6341,0.4723,0.0,1.0
2116,6199,44.6357,0.573,0.0,1.0
2117,6200,44.6373,0.6737,0.0,1.0
2118,6201,44.6388,0.7745,0.0,1.0
2119,6202,44.6402,0.8752,0.0,1.0
2120,6203,44.6415,0.976,0.0,1.0
2121,6204,44.6427,1.0768,0.0,1.0
2122,6205,44.6438,1.1775,0.0,1.0
2123,6206,44.6448,1.2783,0.0,1.0
2124,6207,44.6457,1.3791,0.0,1.0
2125,6208,44.6465,1.4799,0.0,1.0
2126,6209,44.6473,1.5806,0.0,0.9904222222222222
2127,6210,44.6479,1.6814,0.0,0.9944
2128,6211,44.6485,1.7822,0.0,0.999238888888889
2129,6212,44.6489,1.883,0.0,0.9987611111111112
2130,6213,44.6493,1.9838,0.0,0.9069222222222222
2131,6214,44.6496,2.0846,0.0,0.9126388888888889
2132,6215,44.6498,2.1854,0.0,0.9479722222222222
2133,6216,44.6499,2.2862,0.0,0.9279388888888889
2134,6217,44.6499,2.387,0.0,0.9053444444444444
2135,6218,44.6498,2.4877,0.0,0.9296111111111113
2136,6219,44.6496,2.5885,0.0,0.9298166666666666
2137,6220,44.6493,2.6893,0.0,0.8682722222222222
2138,6221,44.6489,2.7901,0.0,0.8464166666666668
2139,6222,44.6485,2.8909,0.0,0.7985277777777777
2140,6223,44.6479,2.9917,0.0,0.9472944444444444
2141,6224,44.6473,3.0925,0.0,0.9481166666666666
2142,6225,44.6465,3.1933,0.0,0.9445833333333333
2143,6226,44.6457,3.294,0.0,0.9693555555555555
2144,6227,44.6448,3.3948,0.0,1.0
2145,6228,44.6438,3.4956,0.0,1.0
2146,6229,44.6427,3.5964,0.0,0.9881722222222222
2147,6230,44.6415,3.6971,0.0,1.0
2148,6231,44.6402,3.7979,0.0,1.0
2149,6232,44.6388,3.8986,0.0,1.0
2150,6233,44.6373,3.9994,0.0,0.7517555555555555
2151,6234,44.6358,4.1001,0.0,0.30118333333333336
2152,6235,44.6341,4.2009,0.0,0.4377
2153,6236,44.6323,4.3016,0.0,0.7993055555555556
2154,6237,44.6305,4.4023,0.0,0.8456833333333333
2155,6238,44.6286,4.503,0.0,0.8712833333333333
2156,6239,44.6265,4.6038,0.0,0.8558555555555556
2157,6240,44.6244,4.7045,0.0,0.9853333333333333
2158,6241,44.6222,4.8052,0.0,1.0
2159,6242,44.6199,4.9058,0.0,1.0
2160,6243,44.6175,5.0065,0.0,0.9775277777777778
2161,6244,44.615,5.1072,0.0,1.0
2162,6245,44.6124,5.2079,0.0,0.9335888888888889
2163,6246,44.6098,5.3085,0.0,0.9596666666666668
2164,6247,44.607,5.4092,0.0,0.9381277777777779
2165,6248,44.6041,5.5098,0.0,0.9354055555555556
2166,6249,44.6012,5.6104,0.0,0.9110722222222223
2167,6250,44.5981,5.711,0.0,0.9759500000000001
2168,6251,44.595,5.8116,0.0,0.9527444444444445
2169,6252,44.5918,5.9122,0.0,0.9382833333333332
2170,6253,44.5885,6.0128,0.0,0.9450999999999999
2171,6254,44.5851,6.1134,0.0,1.0
2172,6255,44.5816,6.2139,0.0,0.9353611111111111
2173,6256,44.578,6.3144,0.0,0.8832666666666668
2174,6257,44.5743,6.415,0.0,0.8922611111111111
2175,6258,44.5705,6.5155,0.0,1.0
2176,6259,44.5666,6.616,0.0,1.0
2177,6260,44.5627,6.7165,0.0,1.0
2178,6261,44.5586,6.8169,0.0,0.9829722222222222
2179,6324,44.6636,-1.2437,0.005156541118501483,1.0
2180,6325,44.6668,-1.143,0.00485105594326122,1.0
2181,6326,44.67,-1.0422,0.005377618787848791,1.0
2182,6327,44.673,-0.9415,0.0,1.0
2183,6328,44.676,-0.8407,0.0,1.0
2184,6329,44.6789,-0.74,0.0,1.0
2185,6330,44.6816,-0.6392,0.0,1.0
2186,6331,44.6843,-0.5384,2.814994460008749e-07,1.0
2187,6332,44.6869,-0.4376,3.192045112174098e-06,1.0
2188,6333,44.6894,-0.3368,1.4697323200745019e-06,1.0
2189,6334,44.6918,-0.236,1.0913357245377374e-06,1.0
2190,6335,44.6941,-0.1352,6.49762494569996e-07,1.0
2191,6336,44.6963,-0.0344,3.762764734631515e-07,1.0
2192,6337,44.6984,0.0665,2.697466190205227e-07,1.0
2193,6338,44.7005,0.1673,0.0,1.0
2194,6339,44.7024,0.2681,0.0,1.0
2195,6340,44.7042,0.369,0.0,1.0
2196,6341,44.706,0.4699,0.0,1.0
2197,6342,44.7077,0.5707,0.0,1.0
2198,6343,44.7092,0.6716,0.0,1.0
2199,6344,44.7107,0.7725,0.0,1.0
2200,6345,44.7121,0.8734,0.0,1.0
2201,6346,44.7134,0.9743,0.0,1.0
2202,6347,44.7146,1.0751,0.0,1.0
2203,6348,44.7157,1.176,0.0,1.0
2204,6349,44.7167,1.2769,0.0,1.0
2205,6350,44.7176,1.3779,0.0,1.0
2206,6351,44.7185,1.4788,0.0,1.0
2207,6352,44.7192,1.5797,0.0,1.0
2208,6353,44.7199,1.6806,0.0,0.9955055555555555
2209,6354,44.7204,1.7815,0.0,0.9998611111111111
2210,6355,44.7209,1.8824,0.0,0.9904000000000001
2211,6356,44.7213,1.9833,0.0,0.8606000000000001
2212,6357,44.7215,2.0843,0.0,0.8755611111111111
2213,6358,44.7217,2.1852,0.0,0.9242111111111111
2214,6359,44.7218,2.2861,0.0,0.9050166666666668
2215,6360,44.7218,2.387,0.0,0.8699277777777777
2216,6361,44.7217,2.4879,0.0,0.8548611111111112
2217,6362,44.7215,2.5889,0.0,0.9127
2218,6363,44.7213,2.6898,0.0,0.8684944444444446
2219,6364,44.7209,2.7907,0.0,0.821
2220,6365,44.7204,2.8916,0.0,0.7609111111111111
2221,6366,44.7199,2.9925,0.0,1.0
2222,6367,44.7192,3.0934,0.0,0.9418666666666666
2223,6368,44.7185,3.1944,0.0,0.9390055555555556
2224,6369,44.7177,3.2953,0.0,0.9609277777777778
2225,6370,44.7167,3.3962,0.0,1.0
2226,6371,44.7157,3.4971,0.0,0.9981666666666668
2227,6372,44.7146,3.598,0.0,0.9906166666666667
2228,6373,44.7134,3.6989,0.0,1.0
2229,6374,44.7121,3.7998,0.0,1.0
2230,6375,44.7107,3.9006,0.0,0.8018555555555557
2231,6376,44.7093,4.0015,0.0,0.7293000000000001
2232,6377,44.7077,4.1024,0.0,0.7615277777777778
2233,6378,44.706,4.2033,0.0,0.4390333333333334
2234,6379,44.7043,4.3041,0.0,0.4945166666666667
2235,6380,44.7024,4.405,0.0,0.5315833333333333
2236,6381,44.7005,4.5058,0.0,0.7819944444444445
2237,6382,44.6985,4.6067,0.0,0.8727944444444444
2238,6383,44.6963,4.7075,0.0,0.9844611111111111
2239,6384,44.6941,4.8083,0.0,1.0
2240,6385,44.6918,4.9091,0.0,1.0
2241,6386,44.6894,5.0099,0.0,1.0
2242,6387,44.6869,5.1107,0.0,1.0
2243,6388,44.6843,5.2115,0.0,1.0
2244,6389,44.6817,5.3123,0.0,0.9706777777777779
2245,6390,44.6789,5.4131,0.0,1.0
2246,6391,44.676,5.5139,0.0,0.9388
2247,6392,44.6731,5.6146,0.0,0.8269944444444445
2248,6393,44.67,5.7153,0.0,0.8121166666666667
2249,6394,44.6669,5.8161,0.0,0.8899333333333335
2250,6395,44.6637,5.9168,0.0,0.8746166666666668
2251,6396,44.6603,6.0175,0.0,0.8735277777777778
2252,6397,44.6569,6.1182,0.0,0.9323166666666667
2253,6398,44.6534,6.2189,0.0,0.8921722222222221
2254,6399,44.6498,6.3195,0.0,0.82675
2255,6400,44.6461,6.4202,0.0,0.7670944444444444
2256,6401,44.6423,6.5208,0.0,0.8658777777777777
2257,6402,44.6385,6.6215,0.0,1.0
2258,6403,44.6345,6.7221,0.0,1.0
2259,6404,44.6305,6.8227,0.0,1.0
2260,6405,44.6263,6.9233,0.0,0.9411111111111111
2261,6468,44.7387,-1.1474,0.005192205002728386,0.0
2262,6469,44.7419,-1.0466,0.004047715555688326,0.0
2263,6470,44.7449,-0.9457,0.0,1.0
2264,6471,44.7479,-0.8448,3.9654334174114524e-05,1.0
2265,6472,44.7507,-0.7439,5.1012668470779346e-05,1.0
2266,6473,44.7535,-0.643,6.666569143070768e-05,1.0
2267,6474,44.7562,-0.5421,0.00014754614792613404,1.0
2268,6475,44.7588,-0.4412,8.040393883057554e-07,1.0
2269,6476,44.7613,-0.3403,5.096946842542084e-07,1.0
2270,6477,44.7637,-0.2393,8.789660855291744e-07,1.0
2271,6478,44.766,-0.1384,1.1425087152827638e-06,1.0
2272,6479,44.7682,-0.0374,7.78750196624661e-07,1.0
2273,6480,44.7704,0.0635,2.756266366528977e-07,1.0
2274,6481,44.7724,0.1645,3.178818842100428e-07,0.0
2275,6482,44.7743,0.2655,0.0,1.0
2276,6483,44.7762,0.3665,0.0,1.0
2277,6484,44.7779,0.4675,0.0,1.0
2278,6485,44.7796,0.5685,0.0,1.0
2279,6486,44.7812,0.6695,0.0,1.0
2280,6487,44.7827,0.7705,0.0,1.0
2281,6488,44.784,0.8715,0.0,1.0
2282,6489,44.7853,0.9725,0.0,1.0
2283,6490,44.7865,1.0735,0.0,1.0
2284,6491,44.7877,1.1746,0.0,1.0
2285,6492,44.7887,1.2756,0.0,1.0
2286,6493,44.7896,1.3766,0.0,1.0
2287,6494,44.7904,1.4777,0.0,1.0
2288,6495,44.7912,1.5787,0.0,1.0
2289,6496,44.7918,1.6797,0.0,1.0
2290,6497,44.7924,1.7808,0.0,0.9952111111111112
2291,6498,44.7928,1.8818,0.0,0.8747277777777778
2292,6499,44.7932,1.9829,0.0,0.8698388888888889
2293,6500,44.7935,2.0839,0.0,0.8386222222222223
2294,6501,44.7937,2.185,0.0,0.8863388888888888
2295,6502,44.7938,2.286,0.0,0.8761333333333334
2296,6503,44.7938,2.3871,0.0,0.8323888888888888
2297,6504,44.7937,2.4881,0.0,0.8349055555555557
2298,6505,44.7935,2.5892,0.0,0.8462722222222222
2299,6506,44.7932,2.6902,0.0,0.8609333333333332
2300,6507,44.7928,2.7913,0.0,0.8184555555555555
2301,6508,44.7924,2.8923,0.0,0.7902444444444445
2302,6509,44.7918,2.9934,0.0,1.0
2303,6510,44.7912,3.0944,0.0,0.9604166666666667
2304,6511,44.7904,3.1955,0.0,0.9432666666666667
2305,6512,44.7896,3.2965,0.0,0.9639888888888889
2306,6513,44.7887,3.3975,0.0,1.0
2307,6514,44.7877,3.4986,0.0,0.9875944444444444
2308,6515,44.7866,3.5996,0.0,1.0
2309,6516,44.7854,3.7006,0.0,1.0
2310,6517,44.7841,3.8016,0.0,1.0
2311,6518,44.7827,3.9026,0.0,1.0
2312,6519,44.7812,4.0037,0.0,0.7794166666666668
2313,6520,44.7796,4.1047,0.0,0.7595277777777777
2314,6521,44.778,4.2057,0.0,0.7567444444444446
2315,6522,44.7762,4.3066,0.0,0.7552722222222222
2316,6523,44.7744,4.4076,0.0,0.7200722222222222
2317,6524,44.7724,4.5086,0.0,0.7963944444444445
2318,6525,44.7704,4.6096,0.0,0.8515777777777778
2319,6526,44.7683,4.7105,0.0,0.9697611111111111
2320,6527,44.766,4.8115,0.0,1.0
2321,6528,44.7637,4.9124,0.0,1.0
2322,6529,44.7613,5.0134,0.0,1.0
2323,6530,44.7588,5.1143,0.0,0.9744944444444446
2324,6531,44.7562,5.2152,0.0,0.9983000000000001
2325,6532,44.7536,5.3161,0.0,0.9403611111111112
2326,6533,44.7508,5.417,0.0,0.8911944444444444
2327,6534,44.7479,5.5179,0.0,0.7852111111111111
2328,6535,44.745,5.6188,0.0,0.7410444444444444
2329,6536,44.7419,5.7197,0.0,0.9595
2330,6537,44.7388,5.8205,0.0,0.8790444444444444
2331,6538,44.7355,5.9214,0.0,0.9236222222222223
2332,6539,44.7322,6.0222,0.0,0.9348222222222223
2333,6540,44.7288,6.123,0.0,0.8447777777777777
2334,6541,44.7253,6.2239,0.0,0.8033666666666667
2335,6542,44.7217,6.3247,0.0,0.7924555555555556
2336,6543,44.718,6.4254,0.0,0.7599944444444446
2337,6544,44.7142,6.5262,0.0,0.9960333333333334
2338,6545,44.7103,6.627,0.0,1.0
2339,6546,44.7063,6.7277,0.0,1.0
2340,6547,44.7023,6.8284,0.0,1.0
2341,6548,44.6981,6.9292,0.0,1.0
2342,6549,44.6939,7.0299,0.0,0.9976111111111111
2343,6611,44.8106,-1.1519,0.004207317653167657,1.0
2344,6612,44.8138,-1.0509,0.000112953477116068,0.0
2345,6613,44.8168,-0.9499,7.500721635883017e-05,0.0
2346,6614,44.8198,-0.8489,6.452689606888337e-05,1.0
2347,6615,44.8226,-0.7479,7.108998501581908e-05,1.0
2348,6616,44.8254,-0.6469,8.33530218332039e-05,1.0
2349,6617,44.8281,-0.5458,0.00013145528042584487,1.0
2350,6618,44.8307,-0.4448,5.645001103687666e-07,1.0
2351,6619,44.8332,-0.3437,1.485234393364919e-06,1.0
2352,6620,44.8356,-0.2426,0.0001293278036954865,1.0
2353,6621,44.8379,-0.1416,0.00020836496376107507,1.0
2354,6622,44.8401,-0.0405,0.0001675803007549442,1.0
2355,6623,44.8423,0.0606,0.00011726852625734418,1.0
2356,6624,44.8443,0.1617,9.359373380579503e-05,1.0
2357,6625,44.8463,0.2628,0.00013171582261242427,1.0
2358,6626,44.8481,0.3639,0.0,1.0
2359,6627,44.8499,0.4651,0.0,1.0
2360,6628,44.8515,0.5662,0.0,1.0
2361,6629,44.8531,0.6673,0.0,1.0
2362,6630,44.8546,0.7685,0.0,1.0
2363,6631,44.856,0.8696,0.0,1.0
2364,6632,44.8573,0.9707,0.0,1.0
2365,6633,44.8585,1.0719,0.0,1.0
2366,6634,44.8596,1.1731,0.0,1.0
2367,6635,44.8606,1.2742,0.0,1.0
2368,6636,44.8615,1.3754,0.0,1.0
2369,6637,44.8624,1.4766,0.0,0.9634277777777778
2370,6638,44.8631,1.5777,0.0,0.964538888888889
2371,6639,44.8638,1.6789,0.0,1.0
2372,6640,44.8643,1.7801,0.0,1.0
2373,6641,44.8648,1.8812,0.0,0.9526611111111111
2374,6642,44.8652,1.9824,0.0,0.869988888888889
2375,6643,44.8654,2.0836,0.0,0.8563555555555556
2376,6644,44.8656,2.1848,0.0,0.8508111111111112
2377,6645,44.8657,2.286,0.0,0.8487222222222224
2378,6646,44.8657,2.3871,0.0,0.7938722222222223
2379,6647,44.8656,2.4883,0.0,0.7730277777777779
2380,6648,44.8654,2.5895,0.0,0.8295888888888889
2381,6649,44.8652,2.6907,0.0,0.8430055555555557
2382,6650,44.8648,2.7919,0.0,0.6260333333333333
2383,6651,44.8643,2.893,0.0,1.0
2384,6652,44.8638,2.9942,0.0,1.0
2385,6653,44.8631,3.0954,0.0,1.0
2386,6654,44.8624,3.1966,0.0,1.0
2387,6655,44.8616,3.2977,0.0,1.0
2388,6656,44.8606,3.3989,0.0,1.0
2389,6657,44.8596,3.5001,0.0,1.0
2390,6658,44.8585,3.6012,0.0,1.0
2391,6659,44.8573,3.7024,0.0,1.0
2392,6660,44.856,3.8035,0.0,1.0
2393,6661,44.8546,3.9047,0.0,1.0
2394,6662,44.8531,4.0058,0.0,0.9905611111111111
2395,6663,44.8516,4.1069,0.0,0.7474555555555557
2396,6664,44.8499,4.2081,0.0,0.7338
2397,6665,44.8481,4.3092,0.0,0.7961333333333334
2398,6666,44.8463,4.4103,0.0,0.7236722222222223
2399,6667,44.8443,4.5114,0.0,0.7867722222222223
2400,6668,44.8423,4.6125,0.0,0.8555611111111111
2401,6669,44.8402,4.7136,0.0,1.0
2402,6670,44.838,4.8147,0.0,1.0
2403,6671,44.8356,4.9158,0.0,1.0
2404,6672,44.8332,5.0168,0.0,1.0
2405,6673,44.8307,5.1179,0.0,0.8818111111111111
2406,6674,44.8281,5.2189,0.0,0.8872111111111112
2407,6675,44.8255,5.32,0.0,0.8776055555555556
2408,6676,44.8227,5.421,0.0,0.8261611111111111
2409,6677,44.8198,5.522,0.0,0.6958833333333334
2410,6678,44.8169,5.623,0.0,0.986138888888889
2411,6679,44.8138,5.724,0.0,1.0
2412,6680,44.8107,5.825,0.0,0.9431111111111112
2413,6681,44.8074,5.926,0.0,0.9772500000000002
2414,6682,44.8041,6.027,0.0,0.894238888888889
2415,6683,44.8007,6.1279,0.0,0.850677777777778
2416,6684,44.7971,6.2289,0.0,0.9431888888888887
2417,6685,44.7935,6.3298,0.0,0.8752833333333335
2418,6686,44.7898,6.4307,0.0,0.77335
2419,6687,44.786,6.5316,0.0,1.0
2420,6688,44.7822,6.6325,0.0,1.0
2421,6689,44.7782,6.7334,0.0,1.0
2422,6690,44.7741,6.8342,0.0,1.0
2423,6691,44.77,6.9351,0.0,1.0
2424,6754,44.8825,-1.1564,0.0003265624580406253,1.0
2425,6755,44.8856,-1.0553,0.00012115831751903764,1.0
2426,6756,44.8887,-0.9541,8.639047876536015e-05,1.0
2427,6757,44.8917,-0.853,7.753573699902112e-05,1.0
2428,6758,44.8945,-0.7519,0.00010120027901226016,1.0
2429,6759,44.8973,-0.6507,0.000266857297314579,0.0
2430,6760,44.9,-0.5495,0.00015964371846094295,1.0
2431,6761,44.9026,-0.4483,0.00012997339075227906,0.0
2432,6762,44.9051,-0.3472,0.00018589345641554698,1.0
2433,6763,44.9075,-0.246,0.0002137520399485187,1.0
2434,6764,44.9098,-0.1448,1.5289623676108624e-05,1.0
2435,6765,44.9121,-0.0435,4.50791450063289e-06,1.0
2436,6766,44.9142,0.0577,0.0,1.0
2437,6767,44.9162,0.1589,0.0,1.0
2438,6768,44.9182,0.2602,0.0,1.0
2439,6769,44.92,0.3614,0.0,1.0
2440,6770,44.9218,0.4626,0.0,1.0
2441,6771,44.9235,0.5639,0.0,1.0
2442,6772,44.9251,0.6652,0.0,1.0
2443,6773,44.9265,0.7664,0.0,1.0
2444,6774,44.9279,0.8677,0.0,1.0
2445,6775,44.9292,0.969,0.0,1.0
2446,6776,44.9304,1.0703,0.0,1.0
2447,6777,44.9315,1.1716,0.0,1.0
2448,6778,44.9326,1.2728,0.0,1.0
2449,6779,44.9335,1.3741,0.0,1.0
2450,6780,44.9343,1.4754,0.0,0.9927611111111111
2451,6781,44.9351,1.5767,0.0,0.9867222222222223
2452,6782,44.9357,1.678,0.0,0.9693833333333333
2453,6783,44.9363,1.7794,0.0,0.9982777777777778
2454,6784,44.9367,1.8807,0.0,0.9604722222222222
2455,6785,44.9371,1.982,0.0,0.8635388888888889
2456,6786,44.9374,2.0833,0.0,0.8659055555555556
2457,6787,44.9376,2.1846,0.0,0.8627166666666668
2458,6788,44.9377,2.2859,0.0,0.8153444444444445
2459,6789,44.9377,2.3872,0.0,0.7951222222222224
2460,6790,44.9376,2.4885,0.0,0.7663777777777778
2461,6791,44.9374,2.5898,0.0,0.7384944444444445
2462,6792,44.9371,2.6911,0.0,0.5978944444444445
2463,6793,44.9368,2.7925,0.0,0.590338888888889
2464,6794,44.9363,2.8938,0.0,1.0
2465,6795,44.9357,2.9951,0.0,1.0
2466,6796,44.9351,3.0964,0.0,1.0
2467,6797,44.9343,3.1977,0.0,1.0
2468,6798,44.9335,3.299,0.0,1.0
2469,6799,44.9326,3.4003,0.0,0.9946055555555555
2470,6800,44.9316,3.5016,0.0,1.0
2471,6801,44.9304,3.6028,0.0,1.0
2472,6802,44.9292,3.7041,0.0,1.0
2473,6803,44.9279,3.8054,0.0,1.0
2474,6804,44.9266,3.9067,0.0,1.0
2475,6805,44.9251,4.0079,0.0,0.9903777777777778
2476,6806,44.9235,4.1092,0.0,0.9521833333333334
2477,6807,44.9218,4.2105,0.0,0.7485055555555555
2478,6808,44.9201,4.3117,0.0,0.7383777777777778
2479,6809,44.9182,4.413,0.0,0.7784444444444445
2480,6810,44.9163,4.5142,0.0,0.7831388888888888
2481,6811,44.9142,4.6154,0.0,0.9589833333333334
2482,6812,44.9121,4.7167,0.0,0.9797166666666667
2483,6813,44.9099,4.8179,0.0,0.9855833333333334
2484,6814,44.9076,4.9191,0.0,1.0
2485,6815,44.9051,5.0203,0.0,1.0
2486,6816,44.9026,5.1215,0.0,0.9114166666666668
2487,6817,44.9,5.2226,0.0,0.8300888888888891
2488,6818,44.8974,5.3238,0.0,0.7886444444444446
2489,6819,44.8946,5.425,0.0,0.8076055555555555
2490,6820,44.8917,5.5261,0.0,0.7138555555555556
2491,6821,44.8887,5.6273,0.0,0.9828388888888888
2492,6822,44.8857,5.7284,0.0,0.9895833333333335
2493,6823,44.8825,5.8295,0.0,1.0
2494,6824,44.8793,5.9306,0.0,0.9908888888888889
2495,6825,44.876,6.0317,0.0,0.9261833333333335
2496,6826,44.8725,6.1328,0.0,0.8333555555555557
2497,6827,44.869,6.2339,0.0,0.7971
2498,6828,44.8654,6.3349,0.0,0.8362055555555556
2499,6829,44.8617,6.436,0.0,0.9333333333333335
2500,6830,44.8579,6.537,0.0,0.9629333333333333
2501,6831,44.854,6.638,0.0,1.0
2502,6832,44.85,6.739,0.0,1.0
2503,6833,44.846,6.84,0.0,1.0
2504,6834,44.8418,6.941,0.0,1.0
2505,6897,44.9544,-1.1609,0.0003265624580406253,1.0
2506,6898,44.9575,-1.0597,0.00014964095431660928,1.0
2507,6899,44.9606,-0.9584,9.946989757574102e-05,1.0
2508,6900,44.9636,-0.8571,7.799670651269075e-05,1.0
2509,6901,44.9664,-0.7558,0.00016438193957159564,1.0
2510,6902,44.9692,-0.6546,0.0003257136221307267,1.0
2511,6903,44.9719,-0.5533,0.0005309504331821954,1.0
2512,6904,44.9745,-0.4519,0.00021666529243828247,1.0
2513,6905,44.977,-0.3506,2.9285601623826304e-05,1.0
2514,6906,44.9794,-0.2493,4.057345657919751e-05,1.0
2515,6907,44.9818,-0.148,2.5198830446235292e-05,1.0
2516,6908,44.984,-0.0466,1.36096144626508e-05,0.0
2517,6909,44.9861,0.0547,0.0,1.0
2518,6910,44.9882,0.1561,0.0,1.0
2519,6911,44.9901,0.2575,0.0,1.0
2520,6912,44.992,0.3588,0.0,1.0
2521,6913,44.9937,0.4602,0.0,1.0
2522,6914,44.9954,0.5616,0.0,1.0
2523,6915,44.997,0.663,0.0,1.0
2524,6916,44.9985,0.7644,0.0,1.0
2525,6917,44.9999,0.8658,0.0,1.0
2526,6918,45.0012,0.9672,0.0,1.0
2527,6919,45.0024,1.0686,0.0,1.0
2528,6920,45.0035,1.1701,0.0,1.0
2529,6921,45.0045,1.2715,0.0,1.0
2530,6922,45.0055,1.3729,0.0,1.0
2531,6923,45.0063,1.4743,0.0,0.9764222222222222
2532,6924,45.007,1.5758,0.0,0.9833666666666666
2533,6925,45.0077,1.6772,0.0,1.0
2534,6926,45.0082,1.7786,0.0,0.8911666666666667
2535,6927,45.0087,1.8801,0.0,0.8265166666666668
2536,6928,45.0091,1.9815,0.0,0.7800222222222222
2537,6929,45.0094,2.083,0.0,0.7737833333333334
2538,6930,45.0095,2.1844,0.0,0.8823111111111112
2539,6931,45.0096,2.2858,0.0,0.8889555555555555
2540,6932,45.0096,2.3873,0.0,0.864388888888889
2541,6933,45.0095,2.4887,0.0,0.6496666666666667
2542,6934,45.0094,2.5902,0.0,0.6054555555555554
2543,6935,45.0091,2.6916,0.0,0.5424611111111113
2544,6936,45.0087,2.793,0.0,0.5153444444444446
2545,6937,45.0082,2.8945,0.0,1.0
2546,6938,45.0077,2.9959,0.0,1.0
2547,6939,45.007,3.0974,0.0,1.0
2548,6940,45.0063,3.1988,0.0,1.0
2549,6941,45.0055,3.3002,0.0,0.9912277777777777
2550,6942,45.0045,3.4016,0.0,1.0
2551,6943,45.0035,3.5031,0.0,1.0
2552,6944,45.0024,3.6045,0.0,1.0
2553,6945,45.0012,3.7059,0.0,1.0
2554,6946,44.9999,3.8073,0.0,1.0
2555,6947,44.9985,3.9087,0.0,1.0
2556,6948,44.997,4.0101,0.0,1.0
2557,6949,44.9954,4.1115,0.0,0.9723333333333334
2558,6950,44.9938,4.2129,0.0,0.9623055555555555
2559,6951,44.992,4.3143,0.0,0.8056944444444445
2560,6952,44.9901,4.4156,0.0,0.8008666666666666
