,Point,Latitude,Longitude,nom,code_pra
56292,17936,50.5454,1.6044,Bas-Champs Picards,62040
56376,4035,43.5107,-1.2704,Pays de Gosse,40145
56388,4178,43.5825,-1.2749,Pays de Gosse,40145
56400,4321,43.6544,-1.2795,Pays de Gosse,40145
56484,14820,48.9396,4.9016,Argonne,51315
56496,14821,48.9372,5.0107,Argonne,51315
56508,14964,49.0091,5.0144,Argonne,51315
56520,15106,49.0833,4.9088,Argonne,51315
56532,15249,49.1552,4.9124,Argonne,51315
56544,15392,49.227,4.916,Argonne,51315
56700,11530,47.2882,4.7166,"Plateau Langrois,montagne",21311
56712,11531,47.286,4.8223,"Plateau Langrois,montagne",21311
56724,11673,47.3601,4.7198,"Plateau Langrois,montagne",21311
56736,11674,47.3579,4.8256,"Plateau Langrois,montagne",21311
56748,11675,47.3556,4.9315,"Plateau Langrois,montagne",21311
56760,11816,47.4321,4.723,"Plateau Langrois,montagne",21311
56772,11817,47.4298,4.829,"Plateau Langrois,montagne",21311
56784,11818,47.4275,4.935,"Plateau Langrois,montagne",21311
56796,11959,47.504,4.7262,"Plateau Langrois,montagne",21311
56808,11960,47.5018,4.8324,"Plateau Langrois,montagne",21311
56820,11961,47.4994,4.9385,"Plateau Langrois,montagne",21311
56832,11962,47.497,5.0446,"Plateau Langrois,montagne",21311
56844,12100,47.5801,4.5169,"Plateau Langrois,montagne",21311
56856,12101,47.5781,4.6232,"Plateau Langrois,montagne",21311
56868,12102,47.5759,4.7295,"Plateau Langrois,montagne",21311
56880,12103,47.5737,4.8357,"Plateau Langrois,montagne",21311
56892,12104,47.5714,4.942,"Plateau Langrois,montagne",21311
56904,12105,47.5689,5.0483,"Plateau Langrois,montagne",21311
56916,12106,47.5664,5.1545,"Plateau Langrois,montagne",21311
56928,12242,47.654,4.4134,"Plateau Langrois,montagne",21311
56940,12243,47.652,4.5198,"Plateau Langrois,montagne",21311
56952,12244,47.65,4.6263,"Plateau Langrois,montagne",21311
56964,12245,47.6478,4.7327,"Plateau Langrois,montagne",21311
56976,12246,47.6456,4.8391,"Plateau Langrois,montagne",21311
56988,12247,47.6433,4.9455,"Plateau Langrois,montagne",21311
57000,12248,47.6408,5.0519,"Plateau Langrois,montagne",21311
57012,12249,47.6383,5.1583,"Plateau Langrois,montagne",21311
57024,12384,47.7278,4.3096,"Plateau Langrois,montagne",21311
57036,12385,47.7259,4.4162,"Plateau Langrois,montagne",21311
57048,12386,47.724,4.5228,"Plateau Langrois,montagne",21311
57060,12387,47.7219,4.6294,"Plateau Langrois,montagne",21311
57072,12388,47.7198,4.7359,"Plateau Langrois,montagne",21311
57084,12389,47.7175,4.8425,"Plateau Langrois,montagne",21311
57096,12390,47.7152,4.9491,"Plateau Langrois,montagne",21311
57108,12528,47.7978,4.419,"Plateau Langrois,montagne",21311
57120,12529,47.7959,4.5257,"Plateau Langrois,montagne",21311
57132,12530,47.7938,4.6325,"Plateau Langrois,montagne",21311
57144,12531,47.7917,4.7392,"Plateau Langrois,montagne",21311
57156,12532,47.7894,4.8459,"Plateau Langrois,montagne",21311
57168,12673,47.8657,4.6356,"Plateau Langrois,montagne",21311
57180,12674,47.8636,4.7425,"Plateau Langrois,montagne",21311
57192,12675,47.8613,4.8493,"Plateau Langrois,montagne",21311
57204,12676,47.859,4.9562,"Plateau Langrois,montagne",21311
58248,14931,49.0355,1.4071,Plateau de Madrie,27080
58260,15073,49.1064,1.2963,Plateau de Madrie,27080
58272,15074,49.1073,1.4058,Plateau de Madrie,27080
58284,15216,49.1783,1.2949,Plateau de Madrie,27080
58392,15534,49.3012,4.8097,Argonne,08315
58404,15535,49.2988,4.9196,Argonne,08315
58416,15536,49.2964,5.0294,Argonne,08315
58428,15677,49.373,4.8132,Argonne,08315
58440,15678,49.3707,4.9232,Argonne,08315
58452,15679,49.3683,5.0332,Argonne,08315
58464,15821,49.4425,4.9268,Argonne,08315
58476,15822,49.4401,5.037,Argonne,08315
58680,5668,44.3368,4.6924,Plaines Rhodaniennes,26240
58692,5811,44.4087,4.6954,Plaines Rhodaniennes,26240
58704,5955,44.4784,4.7988,Plaines Rhodaniennes,26240
58716,6097,44.5525,4.7014,Plaines Rhodaniennes,26240
58728,6098,44.5503,4.802,Plaines Rhodaniennes,26240
58740,6241,44.6222,4.8052,Plaines Rhodaniennes,26240
58752,6242,44.6199,4.9058,Plaines Rhodaniennes,26240
58764,6384,44.6941,4.8083,Plaines Rhodaniennes,26240
58776,6385,44.6918,4.9091,Plaines Rhodaniennes,26240
58788,6527,44.766,4.8115,Plaines Rhodaniennes,26240
58800,6528,44.7637,4.9124,Plaines Rhodaniennes,26240
58812,6529,44.7613,5.0134,Plaines Rhodaniennes,26240
58824,6671,44.8356,4.9158,Plaines Rhodaniennes,26240
58836,6672,44.8332,5.0168,Plaines Rhodaniennes,26240
58848,6673,44.8307,5.1179,Plaines Rhodaniennes,26240
58860,6814,44.9076,4.9191,Plaines Rhodaniennes,26240
58872,6815,44.9051,5.0203,Plaines Rhodaniennes,26240
58884,6816,44.9026,5.1215,Plaines Rhodaniennes,26240
58896,6957,44.9795,4.9224,Plaines Rhodaniennes,26240
58908,6958,44.9771,5.0237,Plaines Rhodaniennes,26240
58920,6959,44.9746,5.1251,Plaines Rhodaniennes,26240
58932,7101,45.049,5.0272,Plaines Rhodaniennes,26240
58944,7102,45.0465,5.1287,Plaines Rhodaniennes,26240
58956,7103,45.0439,5.2301,Plaines Rhodaniennes,26240
58968,7245,45.1184,5.1323,Plaines Rhodaniennes,26240
59580,13255,48.1273,5.7222,Bassigny-Chatenois,88310
59592,13399,48.196,5.8344,Bassigny-Chatenois,88310
59604,13542,48.2679,5.8392,Bassigny-Chatenois,88310
59616,13685,48.3398,5.844,Bassigny-Chatenois,88310
59628,13686,48.3365,5.9517,Bassigny-Chatenois,88310
59760,5667,44.3389,4.5922,Vallee du Rhone,07465
59772,5810,44.4108,4.5951,Vallee du Rhone,07465
59784,5954,44.4806,4.6984,Vallee du Rhone,07465
59796,6240,44.6244,4.7045,Vallee du Rhone,07465
59808,6670,44.838,4.8147,Vallee du Rhone,07465
59820,6813,44.9099,4.8179,Vallee du Rhone,07465
59832,7099,45.0537,4.8243,Vallee du Rhone,07465
60012,11763,47.4115,-0.8976,Bocage Angevin,49356
60024,11764,47.4144,-0.7917,Bocage Angevin,49356
60036,11765,47.4172,-0.6858,Bocage Angevin,49356
60048,11906,47.4834,-0.902,Bocage Angevin,49356
60060,11907,47.4863,-0.7959,Bocage Angevin,49356
60072,11908,47.4891,-0.6899,Bocage Angevin,49356
60084,11909,47.4918,-0.5838,Bocage Angevin,49356
60096,12047,47.5491,-1.1188,Bocage Angevin,49356
60108,12048,47.5522,-1.0126,Bocage Angevin,49356
60120,12049,47.5553,-0.9064,Bocage Angevin,49356
60132,12050,47.5582,-0.8002,Bocage Angevin,49356
60144,12051,47.561,-0.694,Bocage Angevin,49356
60156,12052,47.5637,-0.5877,Bocage Angevin,49356
60168,12190,47.621,-1.1235,Bocage Angevin,49356
60180,12191,47.6241,-1.0171,Bocage Angevin,49356
60192,12192,47.6271,-0.9108,Bocage Angevin,49356
60204,12193,47.6301,-0.8044,Bocage Angevin,49356
60216,12194,47.6329,-0.6981,Bocage Angevin,49356
60228,12195,47.6356,-0.5917,Bocage Angevin,49356
60240,12196,47.6383,-0.4853,Bocage Angevin,49356
60252,12333,47.6929,-1.1281,Bocage Angevin,49356
60264,12334,47.696,-1.0217,Bocage Angevin,49356
60276,12335,47.699,-0.9152,Bocage Angevin,49356
60288,12336,47.702,-0.8087,Bocage Angevin,49356
60300,12337,47.7048,-0.7022,Bocage Angevin,49356
60312,12338,47.7075,-0.5957,Bocage Angevin,49356
60324,12339,47.7102,-0.4891,Bocage Angevin,49356
60336,12475,47.7615,-1.2395,Bocage Angevin,49356
60348,12476,47.7648,-1.1328,Bocage Angevin,49356
60360,12477,47.7679,-1.0262,Bocage Angevin,49356
60372,12478,47.7709,-0.9196,Bocage Angevin,49356
61128,17807,50.4729,3.18,Pevele,59027
61140,17950,50.5447,3.1812,Pevele,59027
61200,12489,47.7978,0.254,Balinois,72090
61212,12632,47.8697,0.2512,Balinois,72090
61272,3955,43.4674,4.9529,Crau,13246
61284,4097,43.5416,4.8574,Crau,13246
61296,4098,43.5392,4.9562,Crau,13246
61308,4239,43.6157,4.7617,Crau,13246
61320,4240,43.6134,4.8606,Crau,13246
61332,4241,43.6111,4.9595,Crau,13246
61344,4242,43.6086,5.0584,Crau,13246
61524,1934,42.4905,3.0645,Cru Banyuls,66254
61560,5053,44.057,0.3915,Coteaux Neracois,47398
61572,5054,44.0587,0.4912,Coteaux Neracois,47398
61584,5056,44.0619,0.6906,Coteaux Neracois,47398
61596,5195,44.1271,0.2892,Coteaux Neracois,47398
61608,5196,44.1289,0.389,Coteaux Neracois,47398
61620,5197,44.1306,0.4888,Coteaux Neracois,47398
61632,5198,44.1323,0.5887,Coteaux Neracois,47398
61812,5345,44.2099,0.9864,Pays de Serres,82399
61824,5488,44.2818,0.9847,Pays de Serres,82399
61836,5631,44.3537,0.9829,Pays de Serres,82399
61848,5632,44.3549,1.0832,Pays de Serres,82399
61956,3337,43.1944,0.4207,Coteaux de Gascogne,65389
61968,3480,43.2663,0.4183,Coteaux de Gascogne,65389
61980,3481,43.268,0.5166,Coteaux de Gascogne,65389
62064,10373,46.7327,3.331,Sologne Bourbonnaise,58429
62100,12512,47.8158,2.7104,Gatinais Pauvre,45338
62112,12654,47.8881,2.6039,Gatinais Pauvre,45338
62124,12655,47.8878,2.7109,Gatinais Pauvre,45338
62136,12656,47.8874,2.8179,Gatinais Pauvre,45338
62148,12796,47.9602,2.4972,Gatinais Pauvre,45338
62160,12797,47.96,2.6043,Gatinais Pauvre,45338
62172,12798,47.9597,2.7114,Gatinais Pauvre,45338
62184,12799,47.9593,2.8185,Gatinais Pauvre,45338
62196,12800,47.9588,2.9256,Gatinais Pauvre,45338
62208,12801,47.9582,3.0327,Gatinais Pauvre,45338
62220,12938,48.0322,2.3901,Gatinais Pauvre,45338
62232,12941,48.0316,2.7119,Gatinais Pauvre,45338
62244,12942,48.0313,2.8192,Gatinais Pauvre,45338
62256,12943,48.0308,2.9264,Gatinais Pauvre,45338
62268,12944,48.0302,3.0337,Gatinais Pauvre,45338
62280,13085,48.1032,2.8198,Gatinais Pauvre,45338
62292,13086,48.1027,2.9272,Gatinais Pauvre,45338
62304,13087,48.1021,3.0346,Gatinais Pauvre,45338
62748,16086,49.6137,2.6129,Santerre,80035
62760,16229,49.6856,2.6133,Santerre,80035
62772,16230,49.6853,2.7241,Santerre,80035
62784,16231,49.6848,2.8348,Santerre,80035
62796,16232,49.6843,2.9455,Santerre,80035
62808,16372,49.7574,2.6137,Santerre,80035
62820,16373,49.7571,2.7246,Santerre,80035
62832,16374,49.7567,2.8355,Santerre,80035
62844,16375,49.7562,2.9464,Santerre,80035
62856,16376,49.7556,3.0572,Santerre,80035
62868,16514,49.8294,2.5031,Santerre,80035
62880,16515,49.8292,2.6141,Santerre,80035
62892,16516,49.8289,2.7251,Santerre,80035
62904,16517,49.8285,2.8362,Santerre,80035
62916,16518,49.828,2.9472,Santerre,80035
62928,16519,49.8274,3.0583,Santerre,80035
62940,16657,49.9013,2.5033,Santerre,80035
62952,16658,49.9011,2.6145,Santerre,80035
62964,16659,49.9008,2.7257,Santerre,80035
62976,16660,49.9003,2.8369,Santerre,80035
62988,16661,49.8998,2.9481,Santerre,80035
63000,16662,49.8992,3.0593,Santerre,80035
63012,16802,49.9726,2.7262,Santerre,80035
63024,16803,49.9722,2.8376,Santerre,80035
63036,16804,49.9717,2.949,Santerre,80035
63048,16805,49.9711,3.0603,Santerre,80035
63060,16806,49.9703,3.1717,Santerre,80035
63072,16946,50.044,2.8383,Santerre,80035
63084,16947,50.0435,2.9498,Santerre,80035
63096,16948,50.0429,3.0613,Santerre,80035
63828,7662,45.3582,3.9189,Monts du Forez,42425
63840,7663,45.3568,4.021,Monts du Forez,42425
63852,7806,45.4287,4.0232,Monts du Forez,42425
63864,7807,45.4271,4.1253,Monts du Forez,42425
63876,7808,45.4254,4.2275,Monts du Forez,42425
63888,7949,45.5007,4.0254,Monts du Forez,42425
63900,7950,45.4991,4.1277,Monts du Forez,42425
63912,8092,45.5726,4.0276,Monts du Forez,42425
63924,8233,45.6475,3.8246,Monts du Forez,42425
63936,8234,45.6461,3.9272,Monts du Forez,42425
63948,8376,45.7194,3.8265,Monts du Forez,42425
63960,8377,45.718,3.9292,Monts du Forez,42425
63972,8378,45.7165,4.032,Monts du Forez,42425
63984,8518,45.7927,3.7256,Monts du Forez,42425
63996,8519,45.7914,3.8285,Monts du Forez,42425
64008,8520,45.79,3.9313,Monts du Forez,42425
64020,8661,45.8647,3.7274,Monts du Forez,42425
64440,11682,47.3366,5.6721,Region des Plateaux,70007
64452,11683,47.3335,5.7779,Region des Plateaux,70007
64464,11823,47.4144,5.4648,Region des Plateaux,70007
64476,11827,47.4022,5.8884,Region des Plateaux,70007
64488,11828,47.3989,5.9943,Region des Plateaux,70007
64500,11966,47.4863,5.469,Region des Plateaux,70007
64512,11967,47.4834,5.5751,Region des Plateaux,70007
64524,11971,47.4708,5.9992,Region des Plateaux,70007
64536,11972,47.4674,6.1052,Region des Plateaux,70007
64548,11973,47.4639,6.2112,Region des Plateaux,70007
64560,12110,47.5553,5.5794,Region des Plateaux,70007
64572,12111,47.5523,5.6856,Region des Plateaux,70007
64584,12112,47.5492,5.7918,Region des Plateaux,70007
64596,12114,47.5426,6.0042,Region des Plateaux,70007
64608,12115,47.5392,6.1103,Region des Plateaux,70007
64620,12116,47.5357,6.2164,Region des Plateaux,70007
64632,12252,47.6301,5.4775,Region des Plateaux,70007
64644,12253,47.6272,5.5838,Region des Plateaux,70007
64656,12254,47.6242,5.6902,Region des Plateaux,70007
64668,12255,47.6211,5.7965,Region des Plateaux,70007
64680,12256,47.6178,5.9028,Region des Plateaux,70007
64692,12257,47.6145,6.0091,Region des Plateaux,70007
64704,12258,47.6111,6.1154,Region des Plateaux,70007
64716,12259,47.6076,6.2217,Region des Plateaux,70007
64728,12260,47.604,6.328,Region des Plateaux,70007
64740,12261,47.6003,6.4342,Region des Plateaux,70007
64752,12397,47.6961,5.6947,Region des Plateaux,70007
64764,12398,47.6929,5.8012,Region des Plateaux,70007
64776,12399,47.6897,5.9077,Region des Plateaux,70007
64788,12400,47.6864,6.0141,Region des Plateaux,70007
64800,12401,47.683,6.1205,Region des Plateaux,70007
64812,12402,47.6795,6.227,Region des Plateaux,70007
64824,12403,47.6759,6.3334,Region des Plateaux,70007
64836,12541,47.7648,5.8059,Region des Plateaux,70007
64848,12542,47.7616,5.9125,Region des Plateaux,70007
64860,12543,47.7583,6.0191,Region des Plateaux,70007
64872,12544,47.7549,6.1257,Region des Plateaux,70007
64884,12684,47.8367,5.8106,Region des Plateaux,70007
64896,12685,47.8335,5.9174,Region des Plateaux,70007
64908,12686,47.8301,6.0241,Region des Plateaux,70007
64920,12687,47.8267,6.1308,Region des Plateaux,70007
64932,12828,47.9053,5.9222,Region des Plateaux,70007
65952,12625,47.854,-0.4968,Region d Embouche de l Erve,53095
65964,12768,47.9259,-0.5007,Region d Embouche de l Erve,53095
65976,12769,47.9284,-0.3937,Region d Embouche de l Erve,53095
65988,12910,47.9951,-0.6117,Region d Embouche de l Erve,53095
66000,12911,47.9978,-0.5045,Region d Embouche de l Erve,53095
66012,12912,48.0003,-0.3974,Region d Embouche de l Erve,53095
66024,13054,48.0697,-0.5084,Region d Embouche de l Erve,53095
66036,13055,48.0722,-0.4012,Region d Embouche de l Erve,53095
66048,13056,48.0747,-0.2939,Region d Embouche de l Erve,53095
66060,13197,48.1415,-0.5123,Region d Embouche de l Erve,53095
66072,13198,48.1441,-0.4049,Region d Embouche de l Erve,53095
66084,13199,48.1466,-0.2975,Region d Embouche de l Erve,53095
66384,12484,47.7871,-0.2796,Bocage Sabolien,72093
66396,12626,47.8565,-0.39,Bocage Sabolien,72093
66408,12627,47.859,-0.2831,Bocage Sabolien,72093
66420,12770,47.9309,-0.2867,Bocage Sabolien,72093
66432,12913,48.0028,-0.2903,Bocage Sabolien,72093
66444,12914,48.0051,-0.1831,Bocage Sabolien,72093
66456,13057,48.077,-0.1866,Bocage Sabolien,72093
66636,14102,48.5868,4.5589,Champagne Humide,51318
66648,14103,48.5847,4.6673,Champagne Humide,51318
66660,14676,48.8701,4.7892,Champagne Humide,51318
66672,14677,48.8678,4.8981,Champagne Humide,51318
66684,14819,48.9419,4.7926,Champagne Humide,51318
66696,14962,49.0138,4.796,Champagne Humide,51318
66708,14963,49.0115,4.9052,Champagne Humide,51318
66720,15247,49.1597,4.6933,Champagne Humide,51318
66732,15248,49.1575,4.8028,Champagne Humide,51318
66744,15390,49.2315,4.6966,Champagne Humide,51318
66756,15391,49.2293,4.8063,Champagne Humide,51318
67032,11680,47.3425,5.4606,Vingeanne,21312
67044,11822,47.4172,5.3588,Vingeanne,21312
67056,11965,47.4891,5.3629,Vingeanne,21312
67068,12108,47.561,5.367,Vingeanne,21312
67080,12109,47.5582,5.4732,Vingeanne,21312
67212,11202,47.1504,0.2792,Val de Loire Anjou et Touraine,37344
67224,11344,47.2204,0.1708,Val de Loire Anjou et Touraine,37344
67236,11345,47.2224,0.2764,Val de Loire Anjou et Touraine,37344
67248,11487,47.2924,0.1679,Val de Loire Anjou et Touraine,37344
67260,11488,47.2943,0.2737,Val de Loire Anjou et Touraine,37344
67272,11489,47.2961,0.3794,Val de Loire Anjou et Touraine,37344
67284,11490,47.2979,0.4851,Val de Loire Anjou et Touraine,37344
67296,11632,47.3681,0.3768,Val de Loire Anjou et Touraine,37344
67308,11633,47.3698,0.4827,Val de Loire Anjou et Touraine,37344
67320,11634,47.3715,0.5886,Val de Loire Anjou et Touraine,37344
67332,11635,47.373,0.6945,Val de Loire Anjou et Touraine,37344
67344,11781,47.449,1.0104,Val de Loire Anjou et Touraine,37344
67644,10483,46.7824,-0.126,Plaine de Thouars,79349
67656,10484,46.7846,-0.0213,Plaine de Thouars,79349
67668,10626,46.8544,-0.1293,Plaine de Thouars,79349
67680,10627,46.8566,-0.0245,Plaine de Thouars,79349
67692,10768,46.924,-0.2376,Plaine de Thouars,79349
67704,10769,46.9263,-0.1326,Plaine de Thouars,79349
67716,10770,46.9285,-0.0276,Plaine de Thouars,79349
67728,10911,46.9959,-0.2411,Plaine de Thouars,79349
67740,10912,46.9982,-0.1359,Plaine de Thouars,79349
67752,11054,47.0679,-0.2445,Plaine de Thouars,79349
68004,10900,46.9641,-1.3969,Haut-Bocage,44373
68016,11043,47.036,-1.4019,Haut-Bocage,44373
68028,11045,47.0427,-1.1916,Haut-Bocage,44373
68040,11185,47.1044,-1.5122,Haut-Bocage,44373
68052,11186,47.1079,-1.4069,Haut-Bocage,44373
68064,11187,47.1113,-1.3016,Haut-Bocage,44373
68076,11329,47.1798,-1.4119,Haut-Bocage,44373
68088,11330,47.1832,-1.3065,Haut-Bocage,44373
68100,11331,47.1865,-1.201,Haut-Bocage,44373
68112,11472,47.2517,-1.417,Haut-Bocage,44373
68124,11473,47.2551,-1.3114,Haut-Bocage,44373
68400,12550,47.7323,6.7648,Montagne Vosgienne,90307
68412,12551,47.7282,6.8713,Montagne Vosgienne,90307
68472,4519,43.7712,4.1726,Garrigues,30416
68484,4521,43.7676,4.371,Garrigues,30416
68496,4662,43.843,4.1749,Garrigues,30416
68508,4663,43.8413,4.2743,Garrigues,30416
68520,4664,43.8395,4.3736,Garrigues,30416
68532,4803,43.9181,3.9783,Garrigues,30416
68544,4804,43.9166,4.0778,Garrigues,30416
68556,4805,43.9149,4.1773,Garrigues,30416
68568,4806,43.9132,4.2767,Garrigues,30416
68580,4807,43.9114,4.3762,Garrigues,30416
68592,4808,43.9095,4.4756,Garrigues,30416
68604,4946,43.99,3.9804,Garrigues,30416
68616,4947,43.9885,4.08,Garrigues,30416
68628,4948,43.9868,4.1796,Garrigues,30416
68640,4949,43.9851,4.2792,Garrigues,30416
68652,4950,43.9833,4.3788,Garrigues,30416
68664,4951,43.9814,4.4783,Garrigues,30416
68676,4952,43.9794,4.5779,Garrigues,30416
68688,5090,44.0604,4.0822,Garrigues,30416
68700,5091,44.0588,4.1819,Garrigues,30416
68712,5092,44.057,4.2817,Garrigues,30416
68724,5093,44.0552,4.3814,Garrigues,30416
68736,5094,44.0533,4.4811,Garrigues,30416
68748,5095,44.0513,4.5807,Garrigues,30416
68760,5234,44.1307,4.1843,Garrigues,30416
68772,5235,44.1289,4.2841,Garrigues,30416
68784,5236,44.1271,4.384,Garrigues,30416
68796,5237,44.1252,4.4838,Garrigues,30416
68808,5238,44.1232,4.5836,Garrigues,30416
68820,5377,44.2026,4.1866,Garrigues,30416
68832,5378,44.2008,4.2866,Garrigues,30416
68844,5379,44.199,4.3866,Garrigues,30416
68856,5380,44.1971,4.4865,Garrigues,30416
68868,5381,44.1951,4.5865,Garrigues,30416
68880,5522,44.2709,4.3892,Garrigues,30416
68892,5523,44.269,4.4892,Garrigues,30416
69768,14354,48.7424,0.8687,Plateau d Evreux Saint-Andre,27079
69780,14355,48.7437,0.9774,Plateau d Evreux Saint-Andre,27079
69792,14498,48.8156,0.9755,Plateau d Evreux Saint-Andre,27079
69804,14499,48.8168,1.0844,Plateau d Evreux Saint-Andre,27079
69816,14500,48.8179,1.1932,Plateau d Evreux Saint-Andre,27079
69828,14501,48.8189,1.3021,Plateau d Evreux Saint-Andre,27079
69840,14641,48.8875,0.9736,Plateau d Evreux Saint-Andre,27079
69852,14642,48.8887,1.0826,Plateau d Evreux Saint-Andre,27079
69864,14643,48.8898,1.1916,Plateau d Evreux Saint-Andre,27079
69876,14644,48.8908,1.3007,Plateau d Evreux Saint-Andre,27079
69888,14645,48.8917,1.4097,Plateau d Evreux Saint-Andre,27079
69900,14784,48.9594,0.9717,Plateau d Evreux Saint-Andre,27079
69912,14785,48.9606,1.0809,Plateau d Evreux Saint-Andre,27079
69924,14786,48.9617,1.1901,Plateau d Evreux Saint-Andre,27079
69936,14787,48.9627,1.2992,Plateau d Evreux Saint-Andre,27079
69948,14788,48.9636,1.4084,Plateau d Evreux Saint-Andre,27079
69960,14929,49.0335,1.1885,Plateau d Evreux Saint-Andre,27079
69972,14930,49.0345,1.2978,Plateau d Evreux Saint-Andre,27079
69984,15072,49.1054,1.1869,Plateau d Evreux Saint-Andre,27079
69996,15215,49.1773,1.1853,Plateau d Evreux Saint-Andre,27079
70488,5762,44.4041,-0.2229,Petites Landes du Bazadais,33136
70500,5763,44.4064,-0.1226,Petites Landes du Bazadais,33136
70512,5764,44.4087,-0.0223,Petites Landes du Bazadais,33136
70524,5905,44.4761,-0.2262,Petites Landes du Bazadais,33136
70536,5906,44.4784,-0.1257,Petites Landes du Bazadais,33136
70548,5907,44.4806,-0.0253,Petites Landes du Bazadais,33136
